distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
5.840238502,3.329187646,7.933206642,1,0,0,1,1
11.82277979,0.121919821,2.918542979,1,1,0,1,0
2.850182853,4.278607841,1.546021698,1,0,0,1,0
19.84685956,3.006993878,1.188574,1,0,0,0,0
113.0048265,0.288926867,0.299260785,1,0,1,1,0
1.594822991,0.08094497,2.660626446,0,0,0,1,0
3.448727384,0.124358691,0.322640104,1,0,0,0,0
31.31604199,3.885193601,1.186411342,1,0,0,1,0
1.799751562,0.624069348,3.18262125,0,1,1,1,0
630.3468365,0.499403147,1.139217792,1,0,1,1,0
11.14124403,0.456636096,1.351583509,1,1,0,1,0
50.29480073,81.82448288,4.06404287,1,0,0,1,1
9.935056964,0.138706757,0.244476318,1,1,1,0,0
14.03077583,19.6920336,2.76372568,1,0,0,1,0
4.280213563,0.099416797,1.25060311,1,0,0,1,0
2.451896361,0.262370173,1.910058495,1,1,0,0,0
37.48479749,0.645169155,1.263357879,1,0,0,0,0
6.12068018,0.190144272,0.301174081,1,0,0,0,0
17.26171936,38.39845082,1.199176391,1,0,0,0,0
79.02038159,0.88720659,0.603600611,1,0,0,1,0
16.35044589,0.231149793,0.249048387,1,1,0,1,0
1.230107755,4.458151023,0.830155978,0,1,0,0,0
45.25710955,0.92107636,0.872351609,1,0,1,1,0
157.9153958,7.052227765,1.254820695,1,1,0,0,0
14.54989848,42.27830123,1.395409327,1,0,0,0,0
3.256388652,114.9819125,0.241657251,1,0,0,0,0
5.150237008,0.252020628,0.626861666,1,0,0,1,0
9.120775055,0.137518198,2.578121493,1,0,1,1,0
52.23328477,1.578308335,16.07397209,1,0,0,0,0
19.10557217,1.622272093,1.922055059,1,0,0,1,0
6.554734582,0.62619118,0.895626452,1,1,0,0,0
1.768385893,0.655743268,1.556133763,0,0,0,1,0
1.115648086,1.241167756,2.036690897,0,0,0,1,0
0.572613604,2.106530704,0.303603374,0,0,0,1,0
15.05301188,0.169030747,0.549112924,1,0,0,1,0
33.02767941,1.085587564,0.159909326,1,0,0,0,0
85.56187778,1.245241933,0.552504562,1,0,0,0,0
4.673980034,0.714326028,3.523200262,1,0,0,1,0
12.12964959,0.030765673,0.415551803,1,0,0,0,0
127.8134193,14.7599391,0.805599702,1,0,0,0,0
8.055396488,0.144649781,1.820420461,1,1,0,1,0
15.64093911,0.214066422,1.055610511,1,1,1,1,0
11.91805764,0.105753889,3.971071592,1,1,0,1,0
262.5262283,0.268742681,0.498446933,1,0,0,0,0
19.43431483,2.520568091,2.76706084,1,0,1,0,0
53.17578353,1.748306963,0.34208251,1,0,0,1,0
3.458718874,5.800880285,0.550535524,1,0,0,1,0
1.279345687,0.113427279,5.656959341,0,0,0,1,1
2.024936351,0.14022627,0.443877826,1,0,0,1,0
26.9784807,0.285395952,0.737870062,1,0,0,1,0
11.04694018,6.09797114,3.472157496,1,1,0,0,0
50.96319174,0.063945687,0.230321042,1,0,0,1,0
72.50321935,2.300854832,1.149716036,1,0,0,1,0
26.42635989,0.211390673,1.257855156,1,1,0,1,0
1.042643757,0.042643894,1.130808733,0,1,0,1,0
7.867321556,2.819008599,0.341979025,1,1,0,1,0
18.65159369,3.608748533,0.380155557,1,0,0,1,0
1.900668269,0.753277072,0.092035055,1,0,0,1,0
4.133157251,0.580908236,2.984891344,1,0,0,1,0
47.44703868,1.969632098,3.834801602,1,0,0,0,0
5.747345328,6.55759415,5.411493609,1,0,0,1,1
3.201457463,0.517384358,0.380158138,1,0,0,1,0
19.79681101,9.397913954,0.12624288,1,1,1,1,0
15.92155817,0.274662886,0.596937562,1,0,0,1,0
2.892779011,0.372681786,1.028528609,1,0,0,1,0
52.49809186,0.085515574,5.553806607,1,0,0,0,0
38.69348766,4.204449808,1.970699316,1,1,0,1,0
8.655995173,19.38431321,3.142159894,1,1,0,1,0
1.015740465,0.40974438,1.679208424,0,0,0,1,0
4.400913351,0.354031768,1.310888776,1,0,0,0,0
0.824614844,0.262970192,0.192969144,0,0,0,0,0
59.35733025,0.007122799,0.92327855,1,0,0,0,0
41.48954801,0.087262873,0.59345582,1,0,0,1,0
25.06730525,0.850412891,0.98233461,1,0,0,0,0
110.004547,0.01966568,3.01505433,1,0,1,1,0
10.99919652,4.625840138,0.646341481,1,0,0,1,0
3.937262591,26.04648974,0.783734884,1,1,0,0,0
3.017157867,0.464689196,0.958118007,1,1,0,0,0
7.487433037,0.363348101,0.939379954,1,0,0,1,0
6.705193819,8.13673715,6.220682061,1,0,1,0,0
22.04940314,2.955412756,1.786498169,1,0,1,1,0
1.066692563,1.611171363,0.46642993,0,0,0,1,0
4.017186385,0.577356243,0.640466673,1,1,0,0,0
10.61736608,0.078443653,0.512613045,1,0,0,1,0
488.437673,0.450625986,3.861655282,1,0,0,1,1
2.606057805,1.848983787,1.963671878,1,0,0,1,0
12.09025318,0.041677389,4.531535537,1,1,0,1,1
9.87147456,13.5703126,1.974137918,1,1,0,0,0
66.73806271,0.003906259,0.094805455,1,0,0,1,0
3.570097682,0.63503203,1.360816776,1,0,0,0,0
4.977290415,0.143627128,2.057639953,1,0,0,1,0
13.41944679,0.078703309,1.563889989,1,0,0,0,0
16.31505471,3.158232247,8.767269781,1,0,0,1,1
203.7260992,0.256368028,1.125141613,1,1,0,0,0
6.883865959,5.241332222,1.269438014,1,1,0,0,0
18.39158125,19.16726457,4.41496094,1,1,0,1,1
9.202599808,0.520679875,2.281567112,1,0,1,1,0
9.175732806,0.284629042,16.13851802,1,0,0,1,1
3.441018951,1.418373465,0.781985235,1,0,0,1,0
7.667407356,11.81853332,1.657088349,1,1,0,1,0
3.145467803,1.058261511,0.775430209,1,1,0,0,0
5.346389377,0.646317422,0.204259727,1,0,0,1,0
37.99531122,0.764485295,6.174975591,1,0,0,1,1
23.05546868,3.58370238,8.286052714,1,0,0,1,1
29.84548382,0.095490234,0.131904475,1,0,0,0,0
59.72489477,0.732548604,2.461151079,1,1,0,1,0
7.192931888,1.411016882,3.23537565,1,1,0,1,0
5.408702071,0.85757688,0.494956194,1,0,0,1,0
9.121850418,6.256644826,1.081799807,1,0,0,1,0
10.99160405,0.502076666,1.413875567,1,1,0,1,0
106.6608351,0.585743506,0.858960035,1,0,0,1,1
86.95039072,87.81833981,6.202691463,1,0,0,1,1
15.04455472,2.145116134,0.896399912,1,1,0,1,0
7.009534158,2.048635028,0.660816847,1,0,0,1,0
3.265380463,0.923568789,1.486259678,1,0,0,1,0
11.75982635,0.312811188,0.297360657,1,0,0,0,0
9.354719814,0.286227512,0.1239103,1,0,0,1,0
10.22792741,2.379976262,2.526155828,1,0,0,1,0
5.063309516,0.117069896,0.132432159,1,0,0,1,0
6.984477566,2.884363274,1.392697682,1,0,0,0,0
27.83371074,16.61256582,0.535616673,1,1,0,1,0
1.326852042,5.177033684,5.753792458,0,0,0,0,1
21.57319449,2.608745974,6.35596533,1,0,0,1,1
9.447219542,2.902341774,1.733738687,1,0,0,0,0
2.494339757,0.54946382,4.759204683,1,0,0,0,0
2.852762901,10.9681823,6.894161731,1,1,0,1,1
2.593923721,0.479344459,0.23158474,1,0,0,0,0
4.853294464,1.664284686,1.979369189,1,1,0,0,0
2.629934181,7.835547272,0.146637041,1,0,0,1,0
20.15223483,0.570165861,0.576324211,1,0,0,1,0
22.53774406,0.211960122,0.342091356,1,1,0,1,0
3.7614395,0.079086279,0.441668032,1,0,0,1,0
10.20981085,0.125371801,1.216722184,1,1,0,0,0
20.24781054,2.405401128,0.473573158,1,0,0,1,0
20.19436553,3.104486091,3.295894797,1,0,0,1,0
1.099622016,7.182586983,0.334738028,0,1,0,1,0
10.50975408,0.432879568,0.876325199,1,0,0,0,0
5.702245754,3.567618367,0.76505101,1,0,0,1,0
23.80163477,0.148595586,0.264337403,1,1,0,1,0
1.972304166,2.135824182,0.487653479,1,0,0,1,0
3.523144493,1.401096202,2.299666458,,1,0,1,0
3.14178362,1.318656438,0.405772842,1,1,0,0,0
38.5001618,0.195618244,1.29543902,1,0,1,1,0
30.91765965,7.163703425,0.387511509,1,0,0,0,0
27.80820392,0.658338351,1.002335749,1,0,1,1,0
30.48178195,0.237415103,2.75839783,1,,0,1,0
2.618178751,0.854686048,1.558751234,1,0,0,0,0
1.621526594,0.476164839,0.775550331,0,0,0,1,0
19.62136997,6.203188334,1.762594151,1,0,0,0,0
1.178871395,0.339800003,1.218301746,0,0,0,1,0
7.369616436,0.957111925,4.377291987,1,0,1,0,0
,0.792190157,3.904556826,1,1,0,0,0
19.04584375,2.172938514,5.789470428,1,1,0,0,0
5.264205278,0.882823482,0.772862897,1,1,1,,0
8.86314584,0.824526149,1.100371797,1,0,1,1,0
31.31570008,40.76632995,1.341908816,1,0,0,1,0
9.334292259,6.72261555,0.581375556,1,0,0,0,0
2.47259897,0.205978764,0.493202207,1,1,0,1,0
7.393481588,0.029042647,3.056309642,1,0,0,1,0
,0.246893522,2.65021874,1,1,1,1,
22.8828623,0.03638205,0.942624192,1,1,0,1,0
29.32384316,0.396446267,0.370230066,1,1,0,1,0
15.19721442,0.137576965,0.458996299,1,0,0,0,0
13.39327972,0.76893101,0.682609274,1,0,0,1,0
16.30176752,1.135882916,3.882881602,1,1,0,1,0
39.25720579,1.516481201,1.427124174,1,0,0,0,0
28.03397996,1.854311925,1.576073265,1,0,0,0,0
12.915011,1.5203792,3.492979822,1,1,0,0,0
1.588047281,0.091487514,0.928152031,0,1,1,0,0
2.231220177,0.078883084,0.808456227,1,0,0,1,0
8.732909471,1.285232035,0.418546637,1,1,0,1,0
8.408360849,0.468370487,0.630736825,1,0,0,1,0
28.93057002,0.251212495,1.65394554,1,0,1,1,0
6.845273969,0.657832763,0.55086341,1,0,1,1,0
7.906543771,4.44294589,1.199578173,1,0,0,1,0
1.715406651,1.428325655,0.893904651,0,0,0,1,0
0.682739263,17.44021719,2.02222688,0,0,0,1,0
16.49201984,4.91175914,1.028421124,1,0,1,0,0
10.28946527,0.611083497,0.296808112,1,1,0,0,0
30.47590766,0.066081715,5.336821463,1,0,0,0,0
12.00661103,1.964055113,1.16201663,1,0,0,1,0
1.366126348,1.875756148,0.25602492,0,0,0,1,0
32.60139178,16.07540015,0.637739403,1,0,0,1,0
3.983831417,13.62564882,0.632177404,1,0,0,0,0
2.863757287,0.308703505,0.512030196,1,0,0,1,0
0.417733965,1.771310081,0.335415763,0,0,0,0,0
9.008736004,2.857193518,4.427236459,1,0,0,1,1
41.94973593,0.791542515,1.631634025,1,1,0,1,0
3.646221209,0.209218891,1.025880156,1,0,1,1,0
39.08187812,0.117479176,0.831672812,1,0,0,1,0
77.31161691,0.068760246,1.39568188,1,1,0,0,0
19.43260445,13.17025797,1.303275043,1,1,0,0,0
31.09679125,8.54823798,0.582789427,1,0,0,1,0
29.31132616,0.335750099,12.81091877,1,0,0,1,1
10.16939194,3.910326848,2.148710832,1,0,0,1,0
2.697672274,0.328946442,0.232111829,1,1,0,0,0
70.20503461,2.481576976,1.723715075,1,0,1,1,0
3.580279955,0.224145829,0.476731835,1,0,1,1,0
7.254475314,0.711088235,0.099222397,1,1,0,1,0
1.178220116,0.32244719,0.180739814,0,0,0,1,0
3.569185709,0.026354173,0.197434307,1,0,0,1,0
0.598575983,0.306698031,3.837776006,0,1,0,0,0
40.46776206,7.151291962,0.367163493,1,0,0,1,0
11.62255944,0.268992138,3.427871412,1,0,0,1,0
5.220031872,5.295491607,6.860789049,1,0,0,0,0
16.39121418,1.788135851,1.201479513,1,0,1,1,0
147.8960728,2.428742035,3.107852259,1,1,0,0,0
3.243212151,0.472299858,1.417940423,1,1,0,1,0
25.55048579,0.470367136,2.459290903,1,1,0,0,0
30.3169471,3.758430147,11.45675168,1,1,0,1,1
68.67977442,0.31521787,0.876202603,1,0,0,1,0
68.9558524,0.451097078,0.441075338,1,0,0,1,0
13.01163006,1.26728509,0.444723011,1,0,0,1,0
0.629970619,1.358075595,0.30726236,0,1,0,1,0
87.66992339,1.375208512,1.918642729,1,1,1,0,0
24.48268865,0.408752039,4.170957695,1,0,0,1,1
10.0983004,10.0900121,3.430739614,1,1,0,1,0
2.777084423,1.579092579,0.71110657,1,1,0,0,0
1.876147173,0.09090861,1.124692993,0,1,0,0,0
3.705214208,3.45535476,12.97309798,1,0,0,1,1
15.35888823,0.43237108,0.156109896,1,0,0,1,0
67.62107877,1.699818967,0.792967139,1,0,0,1,0
2.65410611,1.269765917,0.202717664,1,0,0,1,0
41.22275202,0.226223571,0.867108072,1,1,0,1,0
109.9450085,36.89003627,1.093525327,1,1,0,1,0
34.67529211,0.538039146,1.167643321,1,0,1,1,0
7.963367295,1.018922323,0.754719059,1,0,0,1,0
12.38131725,1.435402819,0.2334134,1,0,0,0,0
25.21884834,0.033728053,1.4706691,1,1,0,0,0
41.42911684,0.194952731,0.303382353,1,1,0,1,0
44.83809374,0.023315255,0.928840729,1,0,0,1,0
108.6699523,0.892870569,0.378756864,1,1,0,1,0
44.50466032,0.905503447,0.690844247,1,0,0,1,0
8.597770938,13.45292123,0.258436425,1,0,0,0,0
7.375898807,0.384205776,1.962392876,1,1,0,1,0
2.868761298,0.079221452,0.746639067,1,1,0,1,0
6.699569416,0.609559157,7.924309046,1,1,0,0,0
16.22198933,0.057140004,1.148282117,1,0,0,1,0
3.794921706,3.256057521,1.329743493,1,1,0,1,0
2.908632143,0.110311182,0.383350738,1,1,0,1,0
4.054994058,3.42418322,0.64868135,1,0,1,1,0
4.469634303,1.02272269,6.976713704,1,0,0,1,1
138.8666297,1.71849039,3.581480562,1,1,0,1,0
6.53579068,0.831483713,0.216925427,1,1,0,1,0
1.412954186,0.368668295,1.643086472,0,0,0,1,0
100.9185327,0.260190152,0.915554729,1,1,0,1,0
3.634929058,3.109458884,0.319408219,1,0,0,1,0
5.597126745,1.674286476,0.39738001,1,1,0,1,0
9.258469177,1.766157908,0.428611537,1,1,0,1,0
11.78504466,14.04978131,1.054734038,1,0,0,1,0
1.499322394,10.05066644,0.794343929,0,0,0,1,0
13.81748951,3.134280174,0.461379038,1,1,0,0,0
7.934826226,0.315619823,1.439907065,1,0,0,1,0
2.714836821,16.54969667,0.348868261,1,1,0,0,0
9.107141957,2.623794525,0.3501478,1,1,0,1,0
68.05963517,4.022877728,2.106335689,1,0,0,0,0
5.749389167,0.136474877,0.285532446,1,1,0,0,0
10.54451927,1.378661369,0.511207606,1,0,0,1,0
34.76640351,0.469518247,1.74593965,1,0,0,1,0
67.71328857,0.525408814,0.120945144,1,1,0,1,0
3.484897623,0.40703106,3.758040169,1,1,0,0,0
4.055133775,13.13559099,0.222723893,1,0,1,1,0
32.57941276,0.730607086,0.280751125,1,1,1,1,0
1.644444977,0.313649846,0.39719351,0,0,0,0,0
21.18512436,0.317974565,0.578871919,1,0,1,1,0
21.79300474,0.307129868,1.934759983,1,0,0,0,0
3.691799498,4.15096055,0.884509629,1,0,0,1,0
17.31455501,12.39950787,0.872951381,1,1,0,1,0
2.196450945,9.173837135,0.900424141,1,0,0,1,0
66.81439028,52.35288295,0.392476465,1,0,1,1,0
17.40367911,0.087751074,4.015437318,1,0,0,0,0
9.636334829,1.861734984,7.080694011,1,0,0,1,1
158.4508322,1.123490963,1.309592795,1,1,0,1,0
3.343160715,0.373802945,2.354942208,1,0,0,1,0
23.57816667,0.388528889,0.157186413,1,0,0,0,0
5.02024912,0.076166531,1.877300433,1,0,0,1,0
13.5491817,4.505641312,2.571003868,1,1,0,0,0
486.4184702,1.867391202,0.99669657,1,0,0,1,1
7.430422631,4.069487677,0.144128224,1,1,0,1,0
0.873358317,3.181025684,0.358773226,0,1,0,0,0
11.58174506,0.150510286,0.916237872,1,1,0,1,0
4.325565087,14.91805153,0.597233158,1,0,0,1,0
228.6921065,0.957452989,0.372967908,1,1,0,1,0
592.289372,3.321505137,2.405633965,1,0,1,0,0
1.054402942,61.59042376,0.632421428,0,0,0,1,1
2.188024764,5.252193731,5.72463848,1,1,0,0,0
3.437087646,6.626114413,4.290219643,1,1,0,1,1
29.45972866,8.089379484,2.519077251,1,0,1,0,0
1.843347785,0.90409681,4.311974678,0,0,0,1,1
58.32926312,0.502119912,1.550477817,1,0,1,1,0
7.490819235,0.756555517,4.25317208,1,1,0,0,0
13.04224423,0.423726727,4.7975431,1,1,0,1,1
13.11532609,1.121537659,0.114186226,1,1,0,1,0
12.5781593,0.492428043,3.330330385,1,1,0,1,0
31.9852229,1.274386851,0.278839497,1,0,0,0,0
2.687565171,4.340138374,4.115663867,1,0,0,0,0
9.32257378,0.09757816,1.152736231,1,0,0,1,0
18.1784442,0.334291949,1.806327823,1,0,0,1,0
8.233746889,0.289802232,1.318394743,1,0,0,0,0
25.68332798,1.132616902,2.577294332,1,1,0,0,0
0.826151945,1.416591051,1.93142525,0,0,0,1,0
1.436143047,1.09401745,2.007326111,0,0,0,0,0
86.88214338,0.053966448,4.182670859,1,0,0,1,1
22.67007716,0.970394685,4.734867289,1,0,0,1,1
4.52125027,63.2111579,1.002933883,1,1,0,1,0
7.080184057,1.280117111,0.742161747,1,0,1,0,0
28.84993011,0.492816668,1.056279514,1,0,0,1,0
35.64814682,0.118010332,0.404349649,1,0,0,0,0
1.696222694,3.263014454,2.445498087,0,0,0,0,0
9.86092502,0.133039867,0.105877996,1,0,0,1,0
12.14969734,0.12971996,0.213815996,1,1,0,1,0
11.84238648,0.013105757,2.87739631,1,0,0,0,0
2.271791749,4.196235906,0.931313879,1,0,0,0,0
38.46129796,4.411140449,2.147780579,1,0,1,0,0
6.427203737,0.04463217,2.743949473,1,0,0,1,0
28.62848479,0.442193852,1.95264642,1,1,0,0,0
36.21325018,1.130435893,2.302666181,1,0,0,0,0
13.157881,0.583003089,1.233936323,1,0,1,1,0
91.30961716,0.415598136,1.524535969,1,0,0,1,0
8.276022862,1.396470818,1.361628654,1,0,0,0,0
6.752968688,0.228542632,0.952996805,1,0,1,1,0
65.4342885,1.206131965,2.115617344,1,0,0,0,0
21.9307341,4.297942439,0.392611644,1,0,0,0,0
9.663979958,0.897427114,1.954332876,1,0,0,1,0
118.2108915,1.645329029,1.816175084,1,0,1,1,0
14.91070017,1.143193327,1.213079363,1,0,0,0,0
1.197315918,0.156603962,4.561586436,0,0,0,1,1
23.38535841,0.26947906,0.048845417,1,1,0,1,0
32.60464022,0.042202534,1.053933442,1,0,0,1,0
4.710594685,2.551318176,1.80737461,1,1,0,0,0
23.64762389,2.048249785,1.450427509,1,1,0,1,0
16.59669908,9.306569023,1.841142106,1,0,1,1,0
12.41868082,4.922185107,0.437011658,1,0,1,1,0
13.41246099,0.223420859,0.206377357,1,0,0,1,0
79.75770885,0.123160477,1.057497065,1,0,1,1,0
8.880644145,2.247822188,1.896912146,1,0,0,0,0
35.02646741,2.273426901,0.557104606,1,0,0,1,0
20.50106106,0.516561565,1.24239267,1,0,0,1,0
1.177663558,1.252040659,0.546379965,0,0,0,0,0
6.566590686,0.760010751,0.288713562,1,1,0,0,0
138.9767193,0.170346485,2.039093706,1,0,0,1,1
1.740486866,62.85402632,0.307756791,0,1,0,1,1
8.366587704,0.34035635,1.127029904,1,1,0,0,0
1.832671431,0.377170937,0.47376107,0,1,0,1,0
44.57178213,0.127023147,1.141887232,1,0,0,1,0
122.5435995,0.703719408,1.866524835,1,1,0,0,0
18.10487971,0.061707203,10.65049164,1,0,0,1,1
0.726567141,0.508861588,4.644954151,0,0,0,0,1
12.68348859,0.278983055,0.461185201,1,1,0,0,0
145.2341125,0.208531953,5.524990405,1,0,0,0,1
35.27174498,0.421720591,0.593210037,1,1,0,1,0
110.09041,0.187552125,0.665112258,1,1,0,1,0
11.60585069,3.730865796,2.318717668,1,0,0,0,0
2.151625984,1.741493081,1.152490852,1,0,0,1,0
2.371684633,0.525484977,2.358540976,1,0,0,1,0
3.420831704,1.595706963,0.422883295,1,1,0,1,0
10.01864559,2.180705197,0.869905027,1,0,0,0,0
54.47949578,41.54892611,23.19499591,1,1,0,1,1
2.889861336,0.527839433,1.011159145,1,0,0,0,0
0.345961549,0.189153527,1.188491808,0,0,0,0,0
6.509220129,5.626983818,0.685209542,1,1,1,0,0
1.188537498,1.787102534,0.956203509,0,0,0,0,0
32.96571832,10.76223257,4.070152447,1,0,0,1,1
0.689754553,0.201056404,1.4705394,0,0,0,1,0
8.744470828,1.97004012,1.309513317,1,1,0,1,0
28.14919142,1.183520016,1.200402582,1,1,0,1,0
21.02133664,2.103627732,1.828591012,1,0,0,1,0
1.952668637,0.261607562,0.107715315,1,1,0,1,0
6.358942264,1.314468652,0.434510713,1,1,0,0,0
7.767291354,0.535962589,0.109826667,1,0,0,1,0
14.18880744,6.198763289,0.219674402,1,0,0,1,0
61.0286017,50.45598315,0.951104986,1,1,1,1,0
8.435439887,12.51490619,1.217732003,1,0,0,0,0
2.382711361,5.35572159,1.505204145,1,1,0,0,0
9.231507736,1.223739079,0.814908198,1,0,0,0,0
4.049767712,0.272192287,1.494348943,1,1,0,1,0
4.85235845,12.58934714,2.182232365,1,1,0,1,0
0.243037937,0.215521503,1.721095137,0,0,0,1,0
7.739416283,0.306980781,0.246538509,1,0,0,1,0
209.8420616,0.796497655,1.164782528,1,1,0,0,0
3.674086895,0.009276316,0.713643126,1,1,0,1,0
167.9754114,0.504737991,0.293075297,1,0,1,1,0
15.84731575,4.007038932,0.202729528,1,1,0,1,0
1.72459868,0.141907969,8.521120918,0,0,1,0,0
11.26371766,0.574867831,1.19948089,1,0,0,1,0
9.135295428,0.076600561,3.033754877,1,0,0,1,0
5.720146141,3.101097261,0.573040387,1,0,0,1,0
6.289503444,6.931656087,0.70585883,1,0,0,1,0
6.795145151,1.794729262,1.051588315,1,0,0,1,0
2.538314974,2.031492187,0.298290323,1,1,0,1,0
21.91325169,2.080449654,1.947416582,1,0,0,1,0
28.6795443,0.169610514,8.845522084,1,1,0,1,1
6.851575095,1.41717418,0.98287854,1,0,0,1,0
1.381847387,0.825852376,1.232743655,0,0,0,1,0
63.10909428,7.462699845,0.823242992,1,0,0,1,0
0.638089305,0.123722651,2.071636099,0,0,0,1,0
108.9425078,2.868619221,1.304175267,1,0,0,1,1
1.048302251,6.384688074,1.420843611,0,1,0,1,0
5.52439562,0.015307966,3.269041732,1,1,0,1,0
20.19975623,0.571798372,0.555549282,1,0,0,0,0
30.86364795,52.33154793,1.052598916,1,0,0,1,1
2.546418411,1.083420102,0.333793171,1,0,0,0,0
14.10757226,1.175940026,0.299768926,1,1,0,1,0
97.62692193,0.264043518,0.347664812,1,0,0,0,0
36.64560543,0.084399156,1.742660079,1,1,0,1,0
17.31332952,31.81488492,0.65404473,1,1,0,0,0
97.25498925,0.185528204,4.465370429,1,1,0,1,1
1.112922593,0.036750499,0.355843221,0,0,0,1,0
13.05311168,1.121090026,1.157244755,1,0,1,1,0
12.60111493,0.048709603,1.771216376,1,0,0,0,0
14.68940924,0.079108615,0.681352373,1,1,0,1,0
1.348954877,0.786740123,0.403429777,0,0,0,1,0
35.06142523,0.080236137,1.601614548,1,1,0,1,0
2.237002282,0.799805855,1.781493784,1,1,0,0,0
8.618037341,4.653918917,0.177630067,1,1,0,1,0
3.756245851,0.143709634,0.344548627,1,0,0,1,0
31.31496285,0.229154609,1.342771118,1,0,0,0,0
13.4846256,3.897249211,0.933016789,1,0,0,0,0
69.58685314,0.192556156,0.322397874,1,0,0,1,0
9.58696672,0.180241649,0.205396726,1,0,0,0,0
7.964930015,0.560484785,0.451639873,1,0,0,1,0
78.73989842,3.351337658,2.34953515,1,0,0,1,0
7.993353578,0.341433513,0.572560268,1,0,0,1,0
2.980287078,1.226462067,0.260651081,1,1,0,1,0
10.50574834,10.57589145,1.324040831,1,1,0,1,0
7.211256622,1.875397347,0.124039344,1,0,0,1,0
25.55993865,15.33698705,0.062094105,1,1,0,1,0
7.911880286,0.842141687,0.964667476,1,0,0,0,0
20.77432783,0.862624935,0.166815694,1,0,0,0,0
1.697607693,0.536377538,2.250427505,0,0,0,1,0
48.03431093,1.092465411,1.287374652,1,1,0,1,0
2.774097005,5.431689532,0.658192976,1,1,0,1,0
2.303496733,3.162068251,1.109887251,1,1,0,1,0
13.02597355,0.407989457,4.721332578,1,1,0,1,1
14.85571044,0.034669154,3.041226481,1,1,1,1,0
1.722087339,1.412001403,0.678754404,0,1,1,1,0
26.05504205,7.591059096,0.29879907,1,1,1,0,0
0.790523682,4.691974854,0.466294183,0,0,0,0,0
8.990170619,0.411338647,1.238834043,1,0,0,1,0
1.13014591,0.144244684,2.798433765,0,0,0,1,0
24.4505361,0.277661234,1.309935673,1,1,0,0,0
138.2185837,1.212712709,0.855541046,1,1,0,0,0
1.191921302,0.041351517,3.652521543,0,0,0,1,0
17.46082915,0.244232087,0.488686499,1,0,0,0,0
13.74098763,2.824626915,0.280999081,1,0,0,1,0
7.609396307,3.648759741,0.311923433,1,1,0,0,0
7.342472737,0.221610914,0.577795428,1,0,0,0,0
4.375837525,0.258283523,0.279530247,1,0,1,1,0
2.084986119,0.015093298,1.278791274,1,0,0,1,0
9.750285372,0.083990669,2.073116367,1,0,0,0,0
2.023127489,28.57351349,0.576993573,1,0,0,1,0
4.265317369,0.03977973,6.314789633,1,0,0,0,0
55.78055203,0.065695301,0.06347725,1,0,0,1,0
369.7992246,3.752108869,2.39900421,1,0,0,1,1
6.583081027,9.891493969,2.918489775,1,0,0,0,0
11.84021998,834.5017965,0.455037481,1,0,0,1,1
11.52172149,3.112735927,1.8191142,1,0,0,1,0
5.470849053,4.213540975,6.185523405,1,1,1,1,0
3.810686358,3.977335208,3.743876861,1,0,0,1,0
1.81459042,27.89477098,0.263555942,0,1,0,0,0
2.024553673,0.651589759,0.44264775,1,0,1,0,0
3.938687492,0.622354843,0.882877564,1,0,0,1,0
24.51182308,0.173020821,4.033971736,1,0,0,0,0
2.805923261,1.159305339,2.99928183,1,0,0,0,0
11.52653549,1.386986407,1.047170725,1,1,0,1,0
6.572852839,0.838625887,1.688045746,1,1,0,1,0
5.405164503,23.13752558,0.142132498,1,0,0,1,0
348.88827,1.376120288,0.465014006,1,1,1,1,0
4.180809869,12.54952533,8.481524174,1,0,0,1,1
4.677208511,2.019148664,2.401513795,1,0,1,1,0
388.410477,2.222740655,6.321869852,1,1,0,1,1
24.06650535,2.593742359,1.992224059,1,0,0,1,0
39.2673831,0.074514911,2.873007825,1,0,1,1,0
26.86980365,13.66363425,2.263996278,1,0,0,1,0
20.38587394,4.772069843,1.338604207,1,0,0,1,0
3.976889024,0.677783879,0.68926704,1,0,0,1,0
2.700868378,0.02965362,2.173130426,1,0,0,1,0
198.2841885,0.533492652,0.455143786,1,1,0,0,0
6.557680285,1.376748494,0.643692565,1,0,0,0,0
12.83959293,5.121057066,2.019193125,1,0,0,1,0
35.02282784,8.467385367,0.522604363,1,1,0,1,0
10.70909547,1.230804176,8.253156225,1,0,0,0,0
1.402265465,0.006013679,5.037874845,0,0,0,1,1
6.342669411,7.593521413,1.808167828,1,0,1,0,0
12.39408269,6.615904641,0.65064858,1,1,0,0,0
6.156526531,0.020986485,1.164513131,1,0,1,1,0
6.774536934,0.026140324,0.620078479,1,0,0,1,0
11.41452073,7.332873297,4.359784151,1,1,0,1,1
14.49248541,2.728146893,1.329234692,1,0,0,1,0
1.381414478,2.221567869,0.332419638,0,1,0,0,0
3.251484828,0.045808796,0.376735799,1,0,0,1,0
50.77552753,0.044642206,0.968246271,1,1,0,1,0
33.23631201,12.5273808,0.297539462,1,0,0,0,0
5.125321941,0.643638929,2.686699783,1,0,0,1,0
6.443462166,1.779151931,0.365858727,1,1,0,0,0
2.089939297,0.369918346,1.81374546,1,0,0,0,0
19.84423419,6.906222046,0.929117541,1,1,0,1,0
9.459168603,7.095832325,2.380757578,1,0,0,1,0
